12673 194251
504 8539 -5.099866427824199
504 176 -5.099866427824199
504 2426 -5.099866427824199
504 2191 -5.099866427824199
504 691 -5.099866427824199
504 3972 -4.406719247264253
504 28 -4.001254139156089
504 140 -5.099866427824199
504 83 -4.406719247264253
504 14 -5.099866427824199
504 2749 -5.099866427824199
504 8420 -4.406719247264253
504 874 -4.406719247264253
504 10341 -5.099866427824199
504 2541 -4.406719247264253
504 1785 -5.099866427824199
504 40 -5.099866427824199
504 420 -5.099866427824199
504 1261 -5.099866427824199
504 4078 -4.406719247264253
504 2263 -5.099866427824199
504 562 -5.099866427824199
504 2530 -5.099866427824199
504 13 -5.099866427824199
504 865 -5.099866427824199
504 5258 -5.099866427824199
504 4782 -4.406719247264253
504 233 -4.406719247264253
504 912 -5.099866427824199
504 726 -5.099866427824199
504 1268 -5.099866427824199
504 1417 -5.099866427824199
504 642 -5.099866427824199
505 70 -0.510825623765991
505 13 -1.609437912434100
505 1171 -1.609437912434100
506 403 -1.756041386625976
506 42 -1.368275855617212
506 65 -2.908720896564361
506 709 -4.007333185232471
506 1539 -4.700480365792417
506 1416 -2.908720896564361
506 1103 -4.700480365792417
506 236 -4.007333185232471
506 482 -4.007333185232471
506 90 -2.302585092994045
506 917 -3.314186004672526
506 277 -3.601868077124307
506 235 -4.700480365792417
506 543 -2.908720896564361
506 568 -4.007333185232471
506 1524 -4.007333185232471
506 172 -4.700480365792417
506 341 -4.700480365792417
506 1210 -4.700480365792417
506 8148 -4.700480365792417
506 7371 -4.700480365792417
506 703 -4.700480365792417
506 717 -4.700480365792417
506 7362 -4.700480365792417
506 9045 -4.700480365792417
506 1010 -4.700480365792417
506 215 -4.700480365792417
506 4478 -4.007333185232471
506 9671 -4.700480365792417
507 85 -4.418840607796598
507 13 -0.506817602368452
507 189 -4.418840607796598
507 24 -3.725693427236652
507 31 -3.032546246676707
507 258 -4.418840607796598
507 47 -2.809402695362498
507 1283 -4.418840607796598
507 86 -3.320228319128488
507 845 -4.418840607796598
507 1797 -4.418840607796598
507 11 -3.320228319128488
507 70 -4.418840607796598
507 692 -4.418840607796598
507 648 -4.418840607796598
507 62 -4.418840607796598
507 989 -4.418840607796598
507 1012 -4.418840607796598
507 1446 -4.418840607796598
507 1216 -4.418840607796598
507 3575 -4.418840607796598
507 118 -4.418840607796598
508 24 -2.917770732084279
508 1806 -3.610917912644224
508 13 -1.308332819650179
508 2492 -3.610917912644224
508 2800 -2.917770732084279
508 31 -3.610917912644224
508 104 -3.610917912644224
508 6045 -3.610917912644224
508 1945 -3.610917912644224
508 2 -2.917770732084279
508 144 -3.610917912644224
508 426 -3.610917912644224
508 44 -3.610917912644224
508 1301 -2.917770732084279
508 1188 -3.610917912644224
508 3281 -2.917770732084279
508 2840 -3.610917912644224
508 977 -3.610917912644224
508 11937 -3.610917912644224
508 470 -3.610917912644224
508 1824 -3.610917912644224
508 9588 -3.610917912644224
508 966 -3.610917912644224
509 510 -1.349926716949016
509 1762 -2.602689685444384
509 2980 -2.602689685444384
509 4077 -2.602689685444384
509 2111 -3.295836866004329
509 31 -3.295836866004329
509 13 -2.197224577336220
509 1616 -3.295836866004329
509 1148 -3.295836866004329
509 8598 -3.295836866004329
509 5976 -3.295836866004329
509 10022 -3.295836866004329
509 695 -3.295836866004329
509 865 -3.295836866004329
509 1304 -3.295836866004329
509 2 -3.295836866004329
510 47 -3.157000421150113
510 667 -3.850147601710058
510 504 -1.365240951922058
510 13 -1.652923024373839
510 24 -1.770706060030223
510 31 -2.240709689275958
510 2382 -3.850147601710058
510 8 -3.850147601710058
510 19 -3.850147601710058
510 167 -3.850147601710058
510 26 -3.850147601710058
510 16 -3.850147601710058
510 52 -3.850147601710058
510 228 -3.850147601710058
510 4 -3.850147601710058
510 1273 -3.850147601710058
511 512 -1.098612288668110
511 5845 -1.098612288668110
511 433 -1.098612288668110
512 13 -0.693147180559945
512 24 -0.693147180559945
513 514 -3.258096538021482
513 653 -1.312186388966169
513 13 -1.871802176901591
513 4154 -3.258096538021482
513 2 -3.258096538021482
513 6016 -2.564949357461537
513 3346 -3.258096538021482
513 40 -3.258096538021482
513 453 -3.258096538021482
513 9494 -3.258096538021482
513 670 -3.258096538021482
513 10442 -3.258096538021482
513 4652 -3.258096538021482
513 9080 -3.258096538021482
513 62 -3.258096538021482
513 1563 -3.258096538021482
514 515 0.000000000000000
515 516 -2.564949357461537
515 47 -0.424883193965266
515 4 -3.258096538021482
515 33 -2.159484249353372
515 125 -2.564949357461537
515 1043 -3.258096538021482
516 517 -0.555747311157502
516 371 -2.461917131563302
516 2766 -4.859812404361672
516 35 -4.859812404361672
516 1927 -4.859812404361672
516 2616 -4.859812404361672
516 16 -2.294863046900135
516 6349 -4.859812404361672
516 953 -4.859812404361672
516 1349 -4.859812404361672
516 1046 -4.166665223801727
516 50 -4.166665223801727
516 956 -4.166665223801727
516 33 -4.166665223801727
516 390 -4.859812404361672
516 1775 -4.859812404361672
516 683 -4.859812404361672
516 269 -4.859812404361672
516 4280 -4.859812404361672
516 3100 -4.859812404361672
516 10299 -4.859812404361672
516 2131 -4.859812404361672
516 688 -4.859812404361672
516 450 -4.859812404361672
516 3583 -4.859812404361672
516 5688 -4.859812404361672
516 60 -4.859812404361672
516 2828 -4.859812404361672
516 1289 -4.859812404361672
516 7905 -4.859812404361672
517 47 -4.043051267834550
517 958 -4.043051267834550
517 1155 -4.736198448394496
517 1437 -4.736198448394496
517 436 -2.433613355400450
517 218 -4.736198448394496
517 85 -4.043051267834550
517 19 -4.043051267834550
517 1143 -4.736198448394496
517 208 -4.736198448394496
517 2710 -4.736198448394496
517 282 -3.126760535960395
517 291 -4.043051267834550
517 2 -2.656756906714659
517 13 -3.349904087274605
517 43 -4.736198448394496
517 712 -4.043051267834550
517 54 -4.736198448394496
517 4197 -4.736198448394496
517 2417 -4.736198448394496
517 4431 -4.736198448394496
517 33 -4.736198448394496
517 1336 -4.736198448394496
517 5339 -4.736198448394496
517 10 -4.736198448394496
517 963 -4.736198448394496
517 765 -4.736198448394496
517 168 -4.043051267834550
517 5958 -4.736198448394496
517 1984 -4.736198448394496
517 6 -4.736198448394496
517 7747 -4.736198448394496
517 83 -4.043051267834550
517 70 -3.637586159726386
517 6564 -4.736198448394496
517 8454 -4.736198448394496
517 259 -4.736198448394496
517 651 -4.736198448394496
517 515 -4.736198448394496
517 7935 -4.736198448394496
517 223 -4.736198448394496
517 735 -4.736198448394496
517 5580 -4.736198448394496
517 88 -4.736198448394496
517 1940 -4.736198448394496
517 10029 -4.736198448394496
517 3390 -4.736198448394496
517 2264 -4.736198448394496
517 257 -4.736198448394496
517 142 -4.736198448394496
517 103 -4.736198448394496
517 10436 -4.736198448394496
517 75 -4.736198448394496
517 4035 -4.736198448394496
517 980 -4.043051267834550
517 10545 -4.736198448394496
517 154 -4.736198448394496
517 2790 -4.736198448394496
517 1826 -4.736198448394496
517 2236 -4.736198448394496
517 858 -4.736198448394496
517 359 -4.736198448394496
517 1450 -4.736198448394496
517 7106 -4.736198448394496
517 1824 -4.736198448394496
517 3281 -4.736198448394496
517 11604 -4.736198448394496
517 1463 -4.736198448394496
517 105 -4.736198448394496
517 99 -4.736198448394496
517 1051 -4.736198448394496
517 12209 -4.736198448394496
517 1587 -4.736198448394496
517 11 -4.736198448394496
517 2968 -4.736198448394496
517 24 -4.043051267834550
517 8275 -4.736198448394496
517 2298 -4.736198448394496
517 2897 -4.736198448394496
518 519 -6.109247582764366
518 189 -3.624340932976365
518 87 -4.163337433709052
518 809 -5.416100402204420
518 839 -6.109247582764366
518 150 -4.317488113536310
518 925 -6.109247582764366
518 165 -6.109247582764366
518 1520 -4.163337433709052
518 855 -6.109247582764366
518 1647 -5.010635294096256
518 2 -4.317488113536310
518 235 -3.912023005428146
518 52 -3.806662489770320
518 1593 -5.010635294096256
518 2305 -5.416100402204420
518 2453 -6.109247582764366
518 879 -3.336658860524584
518 134 -6.109247582764366
518 253 -3.544298225302829
518 276 -6.109247582764366
518 2744 -5.010635294096256
518 35 -2.813410716760036
518 364 -4.317488113536310
518 2443 -3.912023005428146
518 3371 -6.109247582764366
518 820 -4.722953221644475
518 551 -6.109247582764366
518 3283 -5.416100402204420
518 209 -6.109247582764366
518 3564 -6.109247582764366
518 1681 -5.416100402204420
518 3700 -5.416100402204420
518 1159 -6.109247582764366
518 3622 -4.499809670330265
518 185 -4.317488113536310
518 2312 -4.722953221644475
518 4118 -6.109247582764366
518 1933 -6.109247582764366
518 985 -6.109247582764366
518 4223 -6.109247582764366
518 8 -4.317488113536310
518 104 -4.722953221644475
518 936 -4.029806041084529
518 1291 -5.416100402204420
518 122 -4.722953221644475
518 44 -2.973753366835216
518 42 -5.416100402204420
518 65 -4.499809670330265
518 422 -4.722953221644475
518 2816 -5.416100402204420
518 4139 -6.109247582764366
518 5096 -6.109247582764366
518 5291 -6.109247582764366
518 510 -6.109247582764366
518 5474 -5.416100402204420
518 5575 -6.109247582764366
518 373 -4.317488113536310
518 33 -4.722953221644475
518 763 -5.416100402204420
518 705 -6.109247582764366
518 59 -6.109247582764366
518 4953 -6.109247582764366
518 5943 -6.109247582764366
518 3394 -6.109247582764366
518 2637 -6.109247582764366
518 980 -6.109247582764366
518 57 -5.416100402204420
518 516 -6.109247582764366
518 50 -6.109247582764366
518 75 -5.416100402204420
518 6552 -6.109247582764366
518 6586 -5.010635294096256
518 568 -4.163337433709052
518 3300 -6.109247582764366
518 6673 -5.416100402204420
518 295 -6.109247582764366
518 1888 -6.109247582764366
518 4911 -6.109247582764366
518 920 -6.109247582764366
518 1210 -6.109247582764366
518 943 -4.722953221644475
518 644 -6.109247582764366
518 206 -5.416100402204420
518 7261 -6.109247582764366
518 374 -5.010635294096256
518 3074 -6.109247582764366
518 194 -5.416100402204420
518 2924 -6.109247582764366
518 1640 -6.109247582764366
518 767 -5.010635294096256
518 13 -5.010635294096256
518 6119 -6.109247582764366
518 941 -5.010635294096256
518 5063 -5.416100402204420
518 6956 -5.416100402204420
518 246 -6.109247582764366
518 3766 -6.109247582764366
518 2978 -5.416100402204420
518 6918 -5.416100402204420
518 679 -6.109247582764366
518 441 -6.109247582764366
518 195 -5.010635294096256
518 926 -6.109247582764366
518 506 -6.109247582764366
518 831 -4.722953221644475
518 4863 -6.109247582764366
518 1959 -6.109247582764366
518 8643 -5.010635294096256
518 10 -6.109247582764366
518 1280 -5.416100402204420
518 8873 -6.109247582764366
518 8896 -5.416100402204420
518 2748 -6.109247582764366
518 3023 -6.109247582764366
518 805 -6.109247582764366
518 1056 -6.109247582764366
518 3970 -6.109247582764366
518 5874 -6.109247582764366
518 433 -6.109247582764366
518 605 -5.416100402204420
518 24 -5.416100402204420
518 3209 -6.109247582764366
518 1111 -6.109247582764366
518 5631 -6.109247582764366
518 536 -6.109247582764366
518 14 -5.416100402204420
518 3353 -5.416100402204420
518 9319 -6.109247582764366
518 2679 -5.416100402204420
518 1409 -6.109247582764366
518 3177 -6.109247582764366
518 9821 -6.109247582764366
518 9832 -6.109247582764366
518 562 -6.109247582764366
518 1333 -6.109247582764366
518 2490 -6.109247582764366
518 254 -5.416100402204420
518 9950 -6.109247582764366
518 7853 -6.109247582764366
518 3291 -5.416100402204420
518 9561 -6.109247582764366
518 9 -5.010635294096256
518 3515 -6.109247582764366
518 234 -6.109247582764366
518 1272 -5.416100402204420
518 10187 -6.109247582764366
518 1041 -6.109247582764366
518 1382 -6.109247582764366
518 2984 -6.109247582764366
518 3089 -6.109247582764366
518 4717 -6.109247582764366
518 979 -6.109247582764366
518 3180 -5.416100402204420
518 1547 -6.109247582764366
518 10931 -6.109247582764366
518 2858 -6.109247582764366
518 2809 -5.416100402204420
518 4222 -6.109247582764366
518 779 -6.109247582764366
518 2699 -6.109247582764366
518 555 -6.109247582764366
518 1645 -6.109247582764366
518 699 -6.109247582764366
518 16 -6.109247582764366
518 11364 -6.109247582764366
518 1689 -6.109247582764366
518 1763 -6.109247582764366
518 535 -5.416100402204420
518 1917 -6.109247582764366
518 1345 -6.109247582764366
518 7654 -6.109247582764366
518 11682 -6.109247582764366
518 1301 -6.109247582764366
518 379 -6.109247582764366
518 4160 -6.109247582764366
518 1459 -6.109247582764366
518 11904 -6.109247582764366
518 11940 -6.109247582764366
518 1622 -6.109247582764366
518 79 -6.109247582764366
518 709 -6.109247582764366
518 12050 -6.109247582764366
518 3413 -6.109247582764366
518 502 -6.109247582764366
518 3094 -6.109247582764366
518 1391 -6.109247582764366
518 1030 -6.109247582764366
518 2092 -6.109247582764366
518 766 -6.109247582764366
518 12491 -6.109247582764366
518 47 -6.109247582764366
518 70 -6.109247582764366
518 12617 -6.109247582764366
518 852 -6.109247582764366
518 919 -6.109247582764366
518 8712 -6.109247582764366
518 1234 -6.109247582764366
519 47 0.000000000000000
520 31 -3.157000421150113
520 13 -1.365240951922058
520 99 -3.157000421150113
520 118 -3.850147601710058
520 228 -2.463853240590168
520 85 -3.157000421150113
520 10 -2.751535313041949
520 456 -3.157000421150113
520 16 -3.850147601710058
520 24 -2.463853240590168
520 88 -3.850147601710058
520 7752 -3.157000421150113
520 4375 -3.157000421150113
520 47 -3.157000421150113
520 7904 -3.850147601710058
520 1035 -3.850147601710058
520 7029 -3.850147601710058
520 259 -3.157000421150113
520 2 -3.850147601710058
520 125 -3.850147601710058
521 348 -2.890371757896165
521 2 -1.098612288668110
521 50 -2.890371757896165
521 2216 -3.583518938456110
521 8 -2.890371757896165
521 13 -2.197224577336220
521 7654 -3.583518938456110
521 8056 -3.583518938456110
521 283 -3.583518938456110
521 11 -3.583518938456110
521 938 -2.890371757896165
521 958 -3.583518938456110
521 3254 -3.583518938456110
521 682 -3.583518938456110
521 253 -3.583518938456110
521 1662 -3.583518938456110
521 364 -3.583518938456110
521 5502 -3.583518938456110
522 24 -2.079441541679836
522 488 -2.079441541679836
522 8 -2.079441541679836
522 99 -2.079441541679836
522 13 -1.386294361119891
522 4883 -2.079441541679836
522 26 -2.079441541679836
523 13 -1.386294361119891
523 43 -1.386294361119891
523 2225 -1.386294361119891
523 189 -1.386294361119891
524 525 -4.001254139156089
524 907 -5.099866427824199
524 26 -5.099866427824199
524 90 -1.228665416916308
524 1899 -5.099866427824199
524 31 -2.902641850487979
524 2591 -4.406719247264253
524 603 -4.406719247264253
524 1417 -5.099866427824199
524 843 -2.055343990100775
524 790 -4.001254139156089
524 978 -3.713572066704308
524 1218 -4.406719247264253
524 4076 -5.099866427824199
524 4527 -5.099866427824199
524 201 -4.406719247264253
524 4708 -5.099866427824199
524 917 -3.308106958596143
524 100 -5.099866427824199
524 5162 -4.406719247264253
524 378 -5.099866427824199
524 2593 -5.099866427824199
524 1285 -3.153956278768885
524 830 -5.099866427824199
524 5882 -5.099866427824199
524 6090 -5.099866427824199
524 6582 -5.099866427824199
524 6633 -5.099866427824199
524 7023 -5.099866427824199
524 7025 -5.099866427824199
524 4900 -4.001254139156089
524 7408 -5.099866427824199
524 661 -5.099866427824199
524 608 -5.099866427824199
524 492 -5.099866427824199
524 5555 -4.406719247264253
524 1826 -4.001254139156089
524 568 -5.099866427824199
524 1900 -5.099866427824199
524 23 -5.099866427824199
524 2766 -5.099866427824199
524 4743 -5.099866427824199
524 3477 -5.099866427824199
524 7065 -5.099866427824199
524 5990 -5.099866427824199
524 11023 -5.099866427824199
524 11413 -5.099866427824199
524 1927 -5.099866427824199
524 383 -4.406719247264253
524 1943 -5.099866427824199
524 1022 -4.406719247264253
524 11355 -5.099866427824199
524 12203 -5.099866427824199
524 613 -5.099866427824199
524 622 -5.099866427824199
524 269 -5.099866427824199
524 10349 -5.099866427824199
524 2560 -5.099866427824199
524 2862 -5.099866427824199
525 31 -1.386294361119891
525 85 -1.386294361119891
525 13 -0.693147180559945
526 527 -1.386294361119891
526 13 -1.386294361119891
526 253 -1.386294361119891
526 958 -1.386294361119891
527 13 -1.791759469228055
527 235 -1.791759469228055
527 31 -1.098612288668110
527 8180 -1.791759469228055
527 864 -1.791759469228055
528 240 -3.526360524616162
528 136 -4.624972813284271
528 559 -3.526360524616162
528 858 -3.526360524616162
528 1366 -3.238678452164380
528 692 -3.931825632724326
528 1578 -4.624972813284271
528 1849 -3.931825632724326
528 35 -3.238678452164380
528 359 -4.624972813284271
528 1216 -4.624972813284271
528 1430 -4.624972813284271
528 313 -2.833213344056216
528 13 -1.629240539730280
528 3859 -3.931825632724326
528 34 -2.427748235948052
528 4438 -4.624972813284271
528 5805 -4.624972813284271
528 1136 -4.624972813284271
528 228 -4.624972813284271
528 1202 -4.624972813284271
528 2132 -4.624972813284271
528 2356 -4.624972813284271
528 38 -4.624972813284271
528 282 -3.931825632724326
528 1797 -4.624972813284271
528 419 -2.833213344056216
528 5200 -4.624972813284271
528 301 -3.931825632724326
528 9670 -4.624972813284271
528 2670 -4.624972813284271
528 5417 -4.624972813284271
528 31 -4.624972813284271
528 597 -4.624972813284271
528 43 -4.624972813284271
528 143 -3.931825632724326
528 3525 -4.624972813284271
528 4688 -4.624972813284271
528 1347 -4.624972813284271
528 1221 -4.624972813284271
528 648 -4.624972813284271
528 305 -4.624972813284271
528 1576 -4.624972813284271
528 5910 -4.624972813284271
528 227 -4.624972813284271
528 749 -3.931825632724326
529 482 -5.356586274672012
529 35 -3.159361697335793
529 125 -3.159361697335793
529 33 -1.989290444685538
529 87 -5.356586274672012
529 428 -5.356586274672012
529 24 -2.791636917210476
529 246 -2.871679624884012
529 150 -5.356586274672012
529 2314 -5.356586274672012
529 2598 -5.356586274672012
529 51 -4.663439094112067
529 2732 -5.356586274672012
529 130 -5.356586274672012
529 667 -4.663439094112067
529 50 -3.277144732992177
529 502 -5.356586274672012
529 3289 -5.356586274672012
529 121 -3.747148362237912
529 19 -4.663439094112067
529 291 -5.356586274672012
529 1010 -5.356586274672012
529 173 -5.356586274672012
529 13 -3.054001181677967
529 4581 -5.356586274672012
529 2221 -3.747148362237912
529 4950 -5.356586274672012
529 516 -3.970291913552122
529 886 -5.356586274672012
529 2262 -4.257973986003902
529 2350 -5.356586274672012
529 3482 -4.663439094112067
529 232 -5.356586274672012
529 9 -4.663439094112067
529 317 -3.747148362237912
529 47 -4.257973986003902
529 94 -5.356586274672012
529 59 -5.356586274672012
529 1094 -5.356586274672012
529 3131 -4.663439094112067
529 379 -4.663439094112067
529 295 -4.663439094112067
529 8 -3.970291913552122
529 86 -5.356586274672012
529 162 -5.356586274672012
529 2834 -5.356586274672012
529 44 -4.663439094112067
529 535 -5.356586274672012
529 509 -5.356586274672012
529 1719 -4.663439094112067
529 266 -5.356586274672012
529 2630 -5.356586274672012
529 3973 -4.663439094112067
529 8686 -5.356586274672012
529 1247 -5.356586274672012
529 920 -4.663439094112067
529 1066 -5.356586274672012
529 798 -5.356586274672012
529 3754 -5.356586274672012
529 9459 -5.356586274672012
529 4142 -4.663439094112067
529 2897 -5.356586274672012
529 1558 -5.356586274672012
529 4075 -5.356586274672012
529 705 -5.356586274672012
529 4 -4.663439094112067
529 1964 -5.356586274672012
529 7944 -5.356586274672012
529 185 -5.356586274672012
529 99 -5.356586274672012
529 1043 -5.356586274672012
529 832 -5.356586274672012
529 8056 -4.663439094112067
529 60 -4.663439094112067
529 8902 -5.356586274672012
529 879 -5.356586274672012
529 1507 -5.356586274672012
529 359 -5.356586274672012
529 11352 -5.356586274672012
529 11401 -5.356586274672012
529 635 -5.356586274672012
529 9510 -5.356586274672012
529 752 -5.356586274672012
529 283 -5.356586274672012
529 2676 -5.356586274672012
529 2065 -5.356586274672012
529 31 -5.356586274672012
529 3901 -5.356586274672012
529 1063 -5.356586274672012
529 12452 -5.356586274672012
529 12611 -5.356586274672012
530 2 0.000000000000000
531 60 -2.079441541679836
531 13 -2.079441541679836
531 5 -2.772588722239781
531 300 -2.772588722239781
531 1 -2.772588722239781
531 534 -2.079441541679836
531 4 -2.772588722239781
531 1363 -2.772588722239781
531 644 -2.772588722239781
531 31 -2.772588722239781
531 2904 -2.772588722239781
531 24 -2.772588722239781
531 6861 -2.772588722239781
532 533 -3.091042453358316
532 686 -3.496507561466480
532 2433 -2.243744592971112
532 958 -2.580216829592325
532 1552 -3.496507561466480
532 2354 -4.189654742026425
532 4250 -4.189654742026425
532 182 -2.803360380906535
532 2946 -4.189654742026425
532 5092 -4.189654742026425
532 5216 -4.189654742026425
532 247 -3.496507561466480
532 6067 -4.189654742026425
532 1077 -4.189654742026425
532 482 -4.189654742026425
532 813 -4.189654742026425
532 6942 -4.189654742026425
532 653 -3.496507561466480
532 1246 -4.189654742026425
532 1190 -4.189654742026425
532 4040 -4.189654742026425
532 1143 -4.189654742026425
532 1550 -4.189654742026425
532 349 -4.189654742026425
532 2980 -4.189654742026425
532 291 -3.496507561466480
532 698 -4.189654742026425
532 181 -4.189654742026425
532 213 -2.580216829592325
532 9632 -4.189654742026425
532 7878 -4.189654742026425
532 2169 -4.189654742026425
532 4746 -3.496507561466480
532 9226 -4.189654742026425
532 10736 -4.189654742026425
532 2283 -4.189654742026425
532 60 -4.189654742026425
532 1181 -4.189654742026425
532 2544 -4.189654742026425
532 10 -4.189654742026425
532 254 -4.189654742026425
533 10 -1.321755839982319
533 13 -0.762140052046897
533 62 -2.708050201102210
533 88 -2.014903020542265
533 11 -2.708050201102210
534 78 -4.363098624788362
534 240 -2.859021228012089
534 635 -3.957633516680199
534 692 -2.491296447886771
534 85 -2.753660712354262
534 24 -2.753660712354262
534 8 -2.859021228012089
534 1347 -5.056245805348308
534 10 -1.878191975000362
534 189 -3.669951444228417
534 313 -3.669951444228417
534 13 -2.165874047452143
534 1527 -2.976804263668472
534 3198 -5.056245805348308
534 147 -5.056245805348308
534 5685 -5.056245805348308
534 3506 -4.363098624788362
534 47 -4.363098624788362
534 11 -3.957633516680199
534 1575 -4.363098624788362
534 94 -5.056245805348308
534 259 -3.957633516680199
534 8083 -5.056245805348308
534 62 -5.056245805348308
534 529 -5.056245805348308
534 1098 -3.669951444228417
534 136 -5.056245805348308
534 31 -4.363098624788362
534 352 -5.056245805348308
534 99 -5.056245805348308
534 4274 -5.056245805348308
534 6861 -5.056245805348308
534 282 -5.056245805348308
534 19 -4.363098624788362
534 258 -5.056245805348308
534 275 -5.056245805348308
534 124 -5.056245805348308
534 1812 -5.056245805348308
534 559 -5.056245805348308
534 138 -5.056245805348308
534 1 -5.056245805348308
534 682 -5.056245805348308
534 64 -5.056245805348308
535 536 -4.248495242049359
535 954 -4.248495242049359
535 1250 -4.248495242049359
535 2220 -4.248495242049359
535 2424 -4.248495242049359
535 50 -2.302585092994045
535 682 -3.149882953381249
535 2395 -4.248495242049359
535 4332 -4.248495242049359
535 348 -2.862200880929469
535 104 -2.639057329615259
535 2778 -4.248495242049359
535 253 -3.149882953381249
535 938 -4.248495242049359
535 468 -4.248495242049359
535 1159 -4.248495242049359
535 6055 -3.555348061489414
535 6121 -4.248495242049359
535 3877 -4.248495242049359
535 1429 -4.248495242049359
535 5263 -4.248495242049359
535 2712 -4.248495242049359
535 1276 -4.248495242049359
535 5742 -4.248495242049359
535 92 -2.862200880929469
535 644 -2.639057329615259
535 985 -3.149882953381249
535 283 -4.248495242049359
535 5337 -4.248495242049359
535 364 -3.555348061489414
535 8631 -4.248495242049359
535 5402 -4.248495242049359
535 6552 -4.248495242049359
535 1354 -4.248495242049359
535 10001 -4.248495242049359
535 395 -4.248495242049359
535 10959 -4.248495242049359
535 2809 -4.248495242049359
535 3024 -4.248495242049359
535 1092 -4.248495242049359
535 2250 -4.248495242049359
535 5651 -4.248495242049359
536 62 -3.496507561466480
536 19 -2.110213200346589
536 47 -1.299282984130261
536 13 -1.417066019786644
536 31 -1.887069649032380
536 1158 -3.496507561466480
536 6115 -3.496507561466480
536 359 -2.397895272798371
536 6634 -3.496507561466480
537 538 -2.197224577336220
537 19 -1.098612288668110
537 4 -2.197224577336220
537 10358 -2.197224577336220
537 33 -2.197224577336220
537 13 -2.197224577336220
537 50 -2.197224577336220
538 13 -2.197224577336220
538 121 -2.197224577336220
538 262 -2.197224577336220
538 10 -2.197224577336220
538 11 -2.197224577336220
538 124 -2.197224577336220
538 99 -2.197224577336220
538 9620 -2.197224577336220
538 282 -2.197224577336220
539 141 -2.302585092994045
539 13 -1.203972804325936
539 648 -2.302585092994045
539 11 -1.609437912434100
539 10 -2.302585092994045
539 11416 -2.302585092994045
539 4 -2.302585092994045
540 541 -4.234106504597260
540 86 -0.383958902887201
540 47 -3.540959324037314
540 19 -3.540959324037314
540 2264 -4.234106504597260
540 75 -3.540959324037314
540 1553 -4.234106504597260
540 62 -3.540959324037314
540 16 -3.540959324037314
540 3076 -4.234106504597260
540 1587 -4.234106504597260
540 439 -4.234106504597260
540 3979 -4.234106504597260
540 551 -4.234106504597260
540 103 -4.234106504597260
540 147 -4.234106504597260
540 478 -3.540959324037314
541 13 -1.098612288668110
541 24 -2.197224577336220
541 31 -1.504077396776274
541 26 -2.197224577336220
541 64 -2.197224577336220
541 189 -2.197224577336220
542 534 -3.068052935133617
542 1170 -4.859812404361672
542 560 -3.761200115693562
542 149 -4.166665223801727
542 846 -4.166665223801727
542 65 -2.151762203259462
542 189 -4.859812404361672
542 13 -4.859812404361672
542 3145 -4.859812404361672
542 181 -1.492516574375198
542 857 -4.859812404361672
542 154 -3.068052935133617
542 3136 -3.761200115693562
542 3734 -4.859812404361672
542 3568 -4.859812404361672
542 2239 -4.859812404361672
542 281 -4.859812404361672
542 60 -3.473518043241782
542 10 -4.166665223801727
542 2236 -4.859812404361672
542 975 -4.166665223801727
542 1120 -3.761200115693562
542 1173 -4.859812404361672
542 1373 -4.859812404361672
542 85 -4.859812404361672
542 59 -3.068052935133617
542 1211 -4.859812404361672
542 3461 -3.473518043241782
542 1914 -4.859812404361672
542 5257 -4.859812404361672
542 813 -4.166665223801727
542 8787 -4.859812404361672
542 1363 -4.859812404361672
542 9603 -4.859812404361672
542 9737 -4.859812404361672
542 8954 -4.859812404361672
542 24 -4.859812404361672
542 5479 -4.859812404361672
542 28 -4.166665223801727
542 47 -4.166665223801727
542 1 -4.859812404361672
542 3362 -4.859812404361672
542 11483 -4.859812404361672
542 2770 -4.859812404361672
542 949 -4.859812404361672
542 1665 -4.166665223801727
542 1191 -4.859812404361672
542 1085 -4.859812404361672
542 900 -4.859812404361672
542 12545 -4.859812404361672
542 1210 -4.859812404361672
542 2484 -4.859812404361672
543 13 -1.193922468472435
543 191 -2.803360380906535
543 1 -2.397895272798371
543 85 -2.317852565124834
543 320 -4.882801922586371
543 47 -4.882801922586371
543 282 -3.784189633918261
543 399 -4.882801922586371
543 31 -3.273364010152271
543 2 -3.496507561466480
543 10 -3.784189633918261
543 1517 -3.496507561466480
543 4167 -4.882801922586371
543 340 -4.189654742026425
543 1925 -4.882801922586371
543 862 -4.882801922586371
543 1175 -4.882801922586371
543 24 -3.273364010152271
543 7898 -4.882801922586371
543 1164 -4.882801922586371
543 8590 -4.882801922586371
543 2961 -4.189654742026425
543 1180 -4.882801922586371
543 8 -4.882801922586371
543 10094 -4.882801922586371
543 637 -4.189654742026425
543 261 -4.189654742026425
543 19 -4.882801922586371
543 2844 -4.882801922586371
543 94 -4.882801922586371
543 437 -4.882801922586371
543 379 -4.882801922586371
543 35 -4.882801922586371
543 1104 -4.882801922586371
543 297 -4.882801922586371
543 2882 -4.882801922586371
543 1440 -4.882801922586371
543 8062 -4.882801922586371
543 1293 -4.882801922586371
543 2274 -4.882801922586371
543 1393 -4.882801922586371
544 85 -2.245426679154097
544 11 -3.526360524616162
544 1104 -4.037186148382152
544 31 -2.000304221121112
544 70 -5.135798437050262
544 13 -1.351608803132001
544 4 -4.442651256490317
544 155 -2.938573859714043
544 51 -5.135798437050262
544 262 -5.135798437050262
544 2 -3.189888287994949
544 5 -5.135798437050262
